,label,final_text
3524,0,free today haf pick parent tonite
3525,0,hey babe far spunout spk da mo dead da wrld sleeping da sofa day
3526,0,send naughty pix 
3527,1,å winner guaranteed caller prize final attempt contact claim call ppmpoboxbhambxe
3528,1,xmas new year eve ticket sale club day till pm thurs fri sat night week theyre selling fast
3529,0,tyler getting th leave long get like hour
3530,0,prepare pounded every night
3531,0,actually mobile full msg work online need send ltgt sent msg wil explain u later
3533,0,good evening
3534,0,im home please call
3535,0,oic co n si got lunch today dad went dunno whether eat sch wat
3536,0,mmmmm sooooo good wake word morning love mmmm fuck love lion devouring kiss across sea
3537,0,pleased inform application airtel broadband processed successfully installation happen within day
3538,0,happen dear silent tensed
3539,0,ill get unless guy want come time sooner
3540,0,coughing nothing
3541,0,ìï come lt n pas lar
3542,0,im e person who e sm survey
3543,0,lol ok ill try send warned sprint dead slow youll prolly get tomorrow
3544,0,thank meet monday
3545,0,th gower mate r u man good wale ill b back åômorrow c u wk msg åð random
3546,1,rock yr chik get filthy film xxx pic yr phone rply filth saristar ltd e yt p per day stop cancel
3548,0,got like ltgt get later though get whatever feel like
3549,0,dad wanted talk apartment got late start omw
3550,0,love 
3551,0,lol u still feeling sick
3552,0,din tell u jus 
3553,0,eye philosophy
3554,1,next month get upto call ur standard network charge activate call c wirenet stterms pobox uz cost å min mobcudb
3555,0,ok lor im town lei
3556,0,alreadysabarish asked go
3557,0,da vijay going talk jaya tv
3558,1,urgent trying contact u today draw show å prize guaranteed call land line claim j po boxcpm
3559,0,lol know hey someone great inpersonation flea forum love
3560,1,text banneduk see cost p textoperator gga xxx
3561,0,still chance search hard get itlet try 
3562,1,auction round highest bid å next maximum bid å bid send bid e g bid å good luck
3563,0,always celebrate ny family 
3564,0,know taj mahal symbol love lesser known fact mumtaz shahjahans th wife wife shahjahan killed mumtazs husband marry mumtaz died ltgt th delivery married mumtazs sister question arises hell love great hari
3565,0,okcome home vl nice meet v chat
3566,1,collect valentine weekend paris inc flight hotel å prize guaranteed text paris wwwrtfsphostingcom
3567,0,sent de webadres geting salary slip
3568,0,shes fine sends greeting
3569,1,customer loyalty offerthe new nokia mobile å txtauction txt word start get tctxt tc pmtmsg
3570,0,dint touch
3571,0,yup leaving right back soon
3572,1,wont believe true incredible txts reply g learn truly amazing thing blow mind ofwd ptxt
3573,0,yeah sure ill leave min
3574,0,one teach ship car
3575,0,sign maturity start saying big thing actually start understanding small thing nice evening bslvyl
3576,0,yeah confirmed staying weekend
3577,0,said ì dun haf passport smth like dat ì juz send email account 
3578,0,multiply number independently count decimal point division push decimal place like showed
3579,0,lovely night wake see message hope smile knowing great morning
3580,0,ard lor
3581,0,right meanwhile hows project twin comin
3582,0,sent maga money yesterday oh
3585,1,hot n horny willing live local text reply hear strt back p per msg netcollex ltdhelpdesk reply stop end
3586,0,ride equally uneventful many pesky cyclist around time night 
3587,0,wereare free give otherwise nalla adi entey nattil kittum
3588,0,ive sent wife text buy shell tell relax go get wkend
3589,0,escape theatre going watch kavalan minute
3590,0,much would cost hire hitman
3591,0,anything lor
3593,1,want new nokia colour phone delivered tomorrow free minute mobile free text free camcorder reply call 
3594,0,huh cant go ur house empty handed right
3595,0,good morning princess happy new year
3596,1,congratulation youve youre winner august å prize draw call prize code 
3597,0,aight well head
3598,0,wat r u busy wif work
3599,0,know mood today
3600,0,jay told already
3601,0,cps causing outage conserve energy
3602,0,im sure checking happening around area
3603,0,hey morning come ask pa
3604,0,jordan got voted last nite
3605,0,mean got epi shes fine shes
3606,0,idea
3607,0,pls come quick cant bare
3609,0,call unable cal let meet bhaskar deep
3610,0,ill meet library
3611,0,k roommate also want dubsack another friend may also want plan bringing extra ill tell know sure
3612,0,depends individual lor e hair dresser say pretty parent say look gong u kaypoh also dunno wat collecting
3613,0,ok c ì
3614,0,enjoy watching playing football basketball anything outdoors
3615,0,please ask macho price range want something new used plus interfued blackberry bold ltgt bb
3616,0,sorry sent blank msg yup trying serious studying
3617,0,hey check da listed da
3618,1, p alfie moon child need song ur mob tell ur m txt tone charity nokias poly charity polys zed profit charity 
3619,0,meant apology texting get drug ltgt night
3620,0,mean february april ill getting place stay dont hustle back forth audition season since sister moved away harlem
3621,0,goin workout lor muz lose e fat 
3622,0,damn poor zac doesnt stand chance
3624,0,want tel u one thing u mistake k message sent
3625,0,yeah right ill bring tape measure fri
3628,0,head straight
3629,1,get official england poly ringtone colour flag yer mobile tonight game text tone flag optout txt eng stop box wwx å 
3630,0,thank princess sexy
3631,0,oooh got plenty
3632,0,hui xin da lib
3633,0,big difference ltgt versus ltgt every ltgt hr
3634,0,make cry stuff happens top everything else push edge dont underdtand often cry sorry sorry life
3635,0,babe feel let get itboth try cheer upnot fit soo muchxxlove u locaxx
3636,0,know hook mean right
3637,1,customer service announcement recently tried make delivery unable please call reschedule ref
3638,0,wats da model num ur phone
3639,0,he really skateboarding despite fact get thrown wind bandage shit arm every five minute
3640,1,stop club tone replying stop mix see mytonecomenjoy html term club tone cost gbpweek mfl
3641,0,house e sky quite dark liao raining got excuse run already rite hee
3642,0,sorry left phone upstairs ok might hectic would bird one fell swoop date
3643,0, thought didnt see
3644,1,wamma get laidwant real doggin location sent direct mobile join uk largest dogging network txt dog nownyt eca lp å msg
3645,0,carlos say pick later yeah set
3646,0,hey babe friend cancel still visit 
3648,0,hmm ill think ok youre forgiven
3649,0,hoping get away langport still town tonight
3650,0,want send virtual hug need one
3651,0,probably still going stuff
3652,0,issue right ill fix tomorrow
3653,0,come people
3654,0,senthil group company apnt pm
3655,0,oh really make air whats talent
3656,0,studying ill free next weekend
3657,0,r u yet im wearing blue shirt n black pant
3658,0,waiti come ltgt min
3659,0,reach ur home ltgt minute
3660,0,well great weekend
3661,0,langport sorry ill probably bed pm suck ill xmas gosri lanka 
3662,0,frnd juz wordnot merely relationshipits silent promise say wherevr whenevr forevr gudnyt dear
3663,0,huh also cannot many mistake
3664,0,ha u jus ate honey ar sweet
3665,0,im turning phone mom telling everyone cancer sister wont stop calling hurt talk cant put see u u get home love u
3666,0,honey sweetheart darling sexy bun sugar plum loverboy miss boytoy smack as go gym 
3667,0,thanks loving rock
3668,0,yeah imma come cause jay want drug
3669,0,ok thanx take care
3670,0,yup thk u oso boring wat
3671,0, came look flat seems ok away alot wiv work got woman coming
3672,0,moji informed saved life thanks
3674,0,who class
3675,0,hey r ì still online ive finished formatting
3676,0,great attracts brothas
3677,1,promotion number ur awarded city break could win å summer shopping spree every wk txt store skilgme tscswinawkage å perwksub
3680,0,lol happens vega stay vega
3681,0,hello hello hi lou sorry took long reply left mobile friend lancaster got bak neway im sorry couldnåõt make ur båõday hun
3682,0,use soc use home ìï dunno type word ar
3683,0,dad say hurry hell
3684,0,wake ltgt morning
3685,0,get class bsn like ltgt minute know advising
3686,0,great shoot big load get ready
3687,0,ill meet lobby
3688,0,still coming tonight
3689,0,happen dear tell
3690,0,sir waiting call free please call
3692,0,texted finished long time ago showered erything
3693,0,ok im sure time finish tomorrow wanna spend evening co would vewy vewy lubly love xxx
3694,0,hello per request ltgt r transfered
3695,0,tirupur call da
3696,1,winner specially selected receive å cash å award speak live operator claim call ampm cost p
3697,0,sbut luck catch put
3698,0,noe ì specify da domain nusstu ìï still sch
3699,0,ohi asked fun hahatake care ì
3700,0,shall get pouch
3701,0,hey loverboy love tell look picture ache feel leg fuck want need crave 
3702,0,boy sweet word left morning sigh go day love start studying
3703,0,kent vale lor ìï wait ar
3704,0,ok good making money
3705,0,reading gud habit nan bari hudgi yorge pataistha ertini kano
3706,0,aight still want get money
3709,0,town v important
3710,0,sorry pa dont knw ru pa
3711,0,wat u
3712,0,meeting ì rite ill go home lor ì dun feel like comin ok
3713,0,oh get paid outstanding one commercial hasbroin august made u jump many hoop get paid still
3714,0,lateso call tomorrow morningtake care sweet dreamsu meummifyingbye
3715,0,networking technical support associate
3716,0,im gonna rip uterus
3717,0,cool like swimming pool jacuzzi house
3718,1,thanks ringtone order reference number x mobile charged tone arrive please call customer service colourredtextcolourtxtstar
3719,0,yeah gang ready
3720,0,blank blank wat blank lol
3721,0,im movie collect car oredi
3722,0,left already orchard
3723,1,hi night ur lucky night uve invited xchat uk wildest chat txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yr
3724,0,nothing splwat abt u whr ru
3725,0,chikku nt yet ya im free
3726,0,aldrine rakhesh ex rtm herepls callurgent
3727,0,search happiness main source unhappiness accept life way come u find happiness every moment u live
3729,0,guess could good excuse lol
3730,0,isnt frnd necesity life imagine urself witout frnd hwd u feel ur colleg watll u wth ur cell wat abt function thnk abt event espell cared missed amp irritated u wrd dearloving frnds wthout u cant live jst takecare goodmorning
3732,0,old orchard near univ
3733,0, taco raja burrito right
3734,0,û å get ok
3735,0,hows street end library walk
3736,0,plz note anyone calling mobile co amp asks u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verified cnn ibn
3737,0,stopped get ice cream go back
3738,0,stitch trouser
3740,1, tfp
3741,0,hey im bored im thinking u wat r u
3742,0,nah wednesday bring mini cheetos bag
3743,0,nobody name penis girl name story doesnt add
3744,0,aight let know youre gonna around usf
